index,Country,Job,Skills
770648,Romania,Machine Learning Engineer,aws
171259,Romania,Data Scientist,sql
419763,Romania,Data Scientist,sql
469997,Romania,Data Scientist,sql
539487,Romania,Data Scientist,sql
171259,Romania,Data Scientist,spark
419763,Romania,Data Scientist,spark
539487,Romania,Data Scientist,spark
302191,Romania,Data Scientist,snowflake
419763,Romania,Data Scientist,python
469997,Romania,Data Scientist,python
469997,Romania,Data Scientist,postgresql
419763,Romania,Data Scientist,pandas
469997,Romania,Data Scientist,pandas
539487,Romania,Data Scientist,oracle
419763,Romania,Data Scientist,numpy
171259,Romania,Data Scientist,mysql
171259,Romania,Data Scientist,jira
171259,Romania,Data Scientist,java
419763,Romania,Data Scientist,hadoop
419763,Romania,Data Scientist,git
539487,Romania,Data Scientist,git
419763,Romania,Data Scientist,docker
302191,Romania,Data Scientist,databricks
419763,Romania,Data Scientist,azure
539487,Romania,Data Scientist,azure
302191,Romania,Data Scientist,aws
379551,Romania,Data Engineer,tableau
777818,Romania,Data Engineer,tableau
379551,Romania,Data Engineer,sql
386711,Romania,Data Engineer,sql
614662,Romania,Data Engineer,sql
732315,Romania,Data Engineer,sql
777818,Romania,Data Engineer,sql
379551,Romania,Data Engineer,spark
625631,Romania,Data Engineer,spark
777818,Romania,Data Engineer,spark
732315,Romania,Data Engineer,snowflake
386711,Romania,Data Engineer,python
614662,Romania,Data Engineer,python
732315,Romania,Data Engineer,python
614662,Romania,Data Engineer,pyspark
379551,Romania,Data Engineer,oracle
777818,Romania,Data Engineer,oracle
386711,Romania,Data Engineer,mysql
732315,Romania,Data Engineer,looker
379551,Romania,Data Engineer,jira
777818,Romania,Data Engineer,jira
732315,Romania,Data Engineer,java
379551,Romania,Data Engineer,hadoop
777818,Romania,Data Engineer,hadoop
614662,Romania,Data Engineer,databricks
379551,Romania,Data Engineer,azure
386711,Romania,Data Engineer,azure
614662,Romania,Data Engineer,azure
777818,Romania,Data Engineer,azure
386711,Romania,Data Engineer,aws
732315,Romania,Data Engineer,aws
379551,Romania,Data Engineer,airflow
386711,Romania,Data Engineer,airflow
732315,Romania,Data Engineer,airflow
777818,Romania,Data Engineer,airflow
218418,Romania,Data Analyst,tableau
162997,Romania,Data Analyst,sql
665720,Romania,Data Analyst,sql
725680,Romania,Data Analyst,sql
756242,Romania,Data Analyst,sql
174496,Romania,Data Analyst,spark
310205,Romania,Data Analyst,spark
622167,Romania,Data Analyst,spark
719536,Romania,Data Analyst,spark
162997,Romania,Data Analyst,python
749973,Romania,Data Analyst,python
665720,Romania,Data Analyst,oracle
732237,Romania,Data Analyst,go
749973,Romania,Data Analyst,go
725680,Romania,Data Analyst,azure
22397,Portugal,Software Engineer,sql
492347,Portugal,Software Engineer,sql
398841,Portugal,Software Engineer,python
723885,Portugal,Software Engineer,python
22397,Portugal,Software Engineer,oracle
723885,Portugal,Software Engineer,java
22397,Portugal,Software Engineer,go
492347,Portugal,Software Engineer,go
398841,Portugal,Software Engineer,gcp
585122,Portugal,Software Engineer,aws
71113,Portugal,Senior Data Scientist,tableau
286003,Portugal,Senior Data Scientist,tableau
540090,Portugal,Senior Data Scientist,tableau
71113,Portugal,Senior Data Scientist,sql
496286,Portugal,Senior Data Scientist,sql
518866,Portugal,Senior Data Scientist,sql
540090,Portugal,Senior Data Scientist,sql
749323,Portugal,Senior Data Scientist,sql
677286,Portugal,Senior Data Scientist,spark
71113,Portugal,Senior Data Scientist,python
496286,Portugal,Senior Data Scientist,python
539076,Portugal,Senior Data Scientist,python
540090,Portugal,Senior Data Scientist,python
677286,Portugal,Senior Data Scientist,python
749323,Portugal,Senior Data Scientist,python
71113,Portugal,Senior Data Scientist,looker
540090,Portugal,Senior Data Scientist,looker
677286,Portugal,Senior Data Scientist,kubernetes
677286,Portugal,Senior Data Scientist,kafka
539076,Portugal,Senior Data Scientist,go
71113,Portugal,Senior Data Scientist,gcp
540090,Portugal,Senior Data Scientist,gcp
677286,Portugal,Senior Data Scientist,docker
71113,Portugal,Senior Data Scientist,azure
540090,Portugal,Senior Data Scientist,azure
71113,Portugal,Senior Data Scientist,airflow
518866,Portugal,Senior Data Scientist,airflow
540090,Portugal,Senior Data Scientist,airflow
499655,Portugal,Senior Data Engineer,terraform
218542,Portugal,Senior Data Engineer,tableau
654418,Portugal,Senior Data Engineer,tableau
218542,Portugal,Senior Data Engineer,sql
654418,Portugal,Senior Data Engineer,sql
668521,Portugal,Senior Data Engineer,sql
499655,Portugal,Senior Data Engineer,python
218542,Portugal,Senior Data Engineer,looker
654418,Portugal,Senior Data Engineer,looker
668521,Portugal,Senior Data Engineer,kafka
218542,Portugal,Senior Data Engineer,java
499655,Portugal,Senior Data Engineer,git
499655,Portugal,Senior Data Engineer,docker
668521,Portugal,Senior Data Engineer,databricks
499655,Portugal,Senior Data Engineer,azure
668521,Portugal,Senior Data Engineer,azure
218542,Portugal,Senior Data Engineer,aws
499655,Portugal,Senior Data Engineer,aws
218542,Portugal,Senior Data Engineer,airflow
617586,Portugal,Senior Data Analyst,tableau
763495,Portugal,Senior Data Analyst,tableau
471139,Portugal,Senior Data Analyst,sql
617586,Portugal,Senior Data Analyst,sql
763495,Portugal,Senior Data Analyst,sql
287240,Portugal,Senior Data Analyst,python
617586,Portugal,Senior Data Analyst,python
471139,Portugal,Senior Data Analyst,looker
763495,Portugal,Senior Data Analyst,looker
287240,Portugal,Senior Data Analyst,go
287240,Portugal,Senior Data Analyst,docker
471139,Portugal,Senior Data Analyst,bigquery
193567,Portugal,Machine Learning Engineer,terraform
305106,Portugal,Machine Learning Engineer,terraform
421350,Portugal,Machine Learning Engineer,terraform
682542,Portugal,Machine Learning Engineer,terraform
781206,Portugal,Machine Learning Engineer,terraform
398355,Portugal,Machine Learning Engineer,tensorflow
732729,Portugal,Machine Learning Engineer,tensorflow
755168,Portugal,Machine Learning Engineer,tensorflow
781206,Portugal,Machine Learning Engineer,tensorflow
487887,Portugal,Machine Learning Engineer,sql
762738,Portugal,Machine Learning Engineer,sql
398355,Portugal,Machine Learning Engineer,spark
577128,Portugal,Machine Learning Engineer,spark
741725,Portugal,Machine Learning Engineer,spark
759980,Portugal,Machine Learning Engineer,spark
762738,Portugal,Machine Learning Engineer,spark
398355,Portugal,Machine Learning Engineer,scikit-learn
487887,Portugal,Machine Learning Engineer,scikit-learn
577128,Portugal,Machine Learning Engineer,scala
398355,Portugal,Machine Learning Engineer,pytorch
732729,Portugal,Machine Learning Engineer,pytorch
755168,Portugal,Machine Learning Engineer,pytorch
781206,Portugal,Machine Learning Engineer,pytorch
193567,Portugal,Machine Learning Engineer,python
305106,Portugal,Machine Learning Engineer,python
312291,Portugal,Machine Learning Engineer,python
398355,Portugal,Machine Learning Engineer,python
421350,Portugal,Machine Learning Engineer,python
487887,Portugal,Machine Learning Engineer,python
577128,Portugal,Machine Learning Engineer,python
682542,Portugal,Machine Learning Engineer,python
732729,Portugal,Machine Learning Engineer,python
741725,Portugal,Machine Learning Engineer,python
759980,Portugal,Machine Learning Engineer,python
762738,Portugal,Machine Learning Engineer,python
781206,Portugal,Machine Learning Engineer,python
398355,Portugal,Machine Learning Engineer,pandas
487887,Portugal,Machine Learning Engineer,pandas
398355,Portugal,Machine Learning Engineer,numpy
487887,Portugal,Machine Learning Engineer,numpy
398355,Portugal,Machine Learning Engineer,kubernetes
762738,Portugal,Machine Learning Engineer,kubernetes
781206,Portugal,Machine Learning Engineer,kubernetes
577128,Portugal,Machine Learning Engineer,jira
193567,Portugal,Machine Learning Engineer,gcp
305106,Portugal,Machine Learning Engineer,gcp
421350,Portugal,Machine Learning Engineer,gcp
487887,Portugal,Machine Learning Engineer,gcp
577128,Portugal,Machine Learning Engineer,gcp
682542,Portugal,Machine Learning Engineer,gcp
193567,Portugal,Machine Learning Engineer,docker
305106,Portugal,Machine Learning Engineer,docker
421350,Portugal,Machine Learning Engineer,docker
577128,Portugal,Machine Learning Engineer,docker
682542,Portugal,Machine Learning Engineer,docker
781206,Portugal,Machine Learning Engineer,docker
398355,Portugal,Machine Learning Engineer,databricks
741725,Portugal,Machine Learning Engineer,databricks
759980,Portugal,Machine Learning Engineer,databricks
577128,Portugal,Machine Learning Engineer,azure
741725,Portugal,Machine Learning Engineer,azure
193567,Portugal,Machine Learning Engineer,aws
305106,Portugal,Machine Learning Engineer,aws
421350,Portugal,Machine Learning Engineer,aws
682542,Portugal,Machine Learning Engineer,aws
762738,Portugal,Machine Learning Engineer,aws
781206,Portugal,Machine Learning Engineer,aws
331148,Portugal,Data Scientist,tensorflow
464318,Portugal,Data Scientist,tensorflow
542938,Portugal,Data Scientist,tensorflow
675516,Portugal,Data Scientist,tensorflow
208501,Portugal,Data Scientist,tableau
306983,Portugal,Data Scientist,tableau
347648,Portugal,Data Scientist,tableau
675516,Portugal,Data Scientist,tableau
21568,Portugal,Data Scientist,sql
208501,Portugal,Data Scientist,sql
306983,Portugal,Data Scientist,sql
347648,Portugal,Data Scientist,sql
391727,Portugal,Data Scientist,sql
542938,Portugal,Data Scientist,sql
611966,Portugal,Data Scientist,sql
674680,Portugal,Data Scientist,sql
703014,Portugal,Data Scientist,sql
769471,Portugal,Data Scientist,sql
21568,Portugal,Data Scientist,spark
22497,Portugal,Data Scientist,spark
23284,Portugal,Data Scientist,spark
151357,Portugal,Data Scientist,spark
331148,Portugal,Data Scientist,spark
347648,Portugal,Data Scientist,spark
391727,Portugal,Data Scientist,spark
674680,Portugal,Data Scientist,spark
675516,Portugal,Data Scientist,spark
763569,Portugal,Data Scientist,spark
21568,Portugal,Data Scientist,scikit-learn
331148,Portugal,Data Scientist,scikit-learn
339052,Portugal,Data Scientist,scikit-learn
464318,Portugal,Data Scientist,scikit-learn
675516,Portugal,Data Scientist,pytorch
21568,Portugal,Data Scientist,python
22497,Portugal,Data Scientist,python
151357,Portugal,Data Scientist,python
331148,Portugal,Data Scientist,python
339052,Portugal,Data Scientist,python
391727,Portugal,Data Scientist,python
464318,Portugal,Data Scientist,python
542938,Portugal,Data Scientist,python
675516,Portugal,Data Scientist,python
699478,Portugal,Data Scientist,python
703014,Portugal,Data Scientist,python
724169,Portugal,Data Scientist,python
769471,Portugal,Data Scientist,python
675516,Portugal,Data Scientist,pyspark
699478,Portugal,Data Scientist,postgresql
21568,Portugal,Data Scientist,pandas
331148,Portugal,Data Scientist,pandas
339052,Portugal,Data Scientist,pandas
391727,Portugal,Data Scientist,pandas
464318,Portugal,Data Scientist,pandas
391727,Portugal,Data Scientist,oracle
769471,Portugal,Data Scientist,oracle
21568,Portugal,Data Scientist,numpy
331148,Portugal,Data Scientist,numpy
464318,Portugal,Data Scientist,numpy
306983,Portugal,Data Scientist,looker
21568,Portugal,Data Scientist,kubernetes
674680,Portugal,Data Scientist,kafka
769471,Portugal,Data Scientist,java
22497,Portugal,Data Scientist,hadoop
151357,Portugal,Data Scientist,hadoop
331148,Portugal,Data Scientist,hadoop
703014,Portugal,Data Scientist,hadoop
724169,Portugal,Data Scientist,go
542938,Portugal,Data Scientist,git
151357,Portugal,Data Scientist,gcp
21568,Portugal,Data Scientist,docker
464318,Portugal,Data Scientist,docker
22497,Portugal,Data Scientist,databricks
675516,Portugal,Data Scientist,databricks
21568,Portugal,Data Scientist,azure
22497,Portugal,Data Scientist,azure
151357,Portugal,Data Scientist,azure
675516,Portugal,Data Scientist,azure
769471,Portugal,Data Scientist,azure
22497,Portugal,Data Scientist,aws
151357,Portugal,Data Scientist,aws
769471,Portugal,Data Scientist,aws
329897,Portugal,Data Engineer,terraform
383261,Portugal,Data Engineer,terraform
476188,Portugal,Data Engineer,terraform
755773,Portugal,Data Engineer,terraform
782220,Portugal,Data Engineer,terraform
85087,Portugal,Data Engineer,tableau
373229,Portugal,Data Engineer,tableau
383261,Portugal,Data Engineer,tableau
580381,Portugal,Data Engineer,tableau
583111,Portugal,Data Engineer,tableau
768960,Portugal,Data Engineer,tableau
96124,Portugal,Data Engineer,sql
185361,Portugal,Data Engineer,sql
204185,Portugal,Data Engineer,sql
218370,Portugal,Data Engineer,sql
300165,Portugal,Data Engineer,sql
309611,Portugal,Data Engineer,sql
365246,Portugal,Data Engineer,sql
373229,Portugal,Data Engineer,sql
383261,Portugal,Data Engineer,sql
458126,Portugal,Data Engineer,sql
476188,Portugal,Data Engineer,sql
501280,Portugal,Data Engineer,sql
580381,Portugal,Data Engineer,sql
583111,Portugal,Data Engineer,sql
661785,Portugal,Data Engineer,sql
688401,Portugal,Data Engineer,sql
741641,Portugal,Data Engineer,sql
746804,Portugal,Data Engineer,sql
749587,Portugal,Data Engineer,sql
755773,Portugal,Data Engineer,sql
782220,Portugal,Data Engineer,sql
8184,Portugal,Data Engineer,spark
85087,Portugal,Data Engineer,spark
218370,Portugal,Data Engineer,spark
244562,Portugal,Data Engineer,spark
383261,Portugal,Data Engineer,spark
476188,Portugal,Data Engineer,spark
746804,Portugal,Data Engineer,spark
755773,Portugal,Data Engineer,spark
768960,Portugal,Data Engineer,spark
782220,Portugal,Data Engineer,spark
309611,Portugal,Data Engineer,snowflake
688401,Portugal,Data Engineer,snowflake
8184,Portugal,Data Engineer,scala
218370,Portugal,Data Engineer,scala
244562,Portugal,Data Engineer,scala
373229,Portugal,Data Engineer,scala
383261,Portugal,Data Engineer,scala
746804,Portugal,Data Engineer,scala
782220,Portugal,Data Engineer,scala
204185,Portugal,Data Engineer,redshift
329897,Portugal,Data Engineer,redshift
583111,Portugal,Data Engineer,redshift
741641,Portugal,Data Engineer,redshift
749587,Portugal,Data Engineer,redshift
782220,Portugal,Data Engineer,redshift
57584,Portugal,Data Engineer,python
96124,Portugal,Data Engineer,python
185361,Portugal,Data Engineer,python
204185,Portugal,Data Engineer,python
244562,Portugal,Data Engineer,python
300165,Portugal,Data Engineer,python
329897,Portugal,Data Engineer,python
365246,Portugal,Data Engineer,python
373229,Portugal,Data Engineer,python
383261,Portugal,Data Engineer,python
458126,Portugal,Data Engineer,python
501280,Portugal,Data Engineer,python
576475,Portugal,Data Engineer,python
661785,Portugal,Data Engineer,python
688401,Portugal,Data Engineer,python
741641,Portugal,Data Engineer,python
749587,Portugal,Data Engineer,python
782220,Portugal,Data Engineer,python
185361,Portugal,Data Engineer,pyspark
458126,Portugal,Data Engineer,pyspark
661785,Portugal,Data Engineer,pyspark
373229,Portugal,Data Engineer,postgresql
185361,Portugal,Data Engineer,oracle
661785,Portugal,Data Engineer,oracle
373229,Portugal,Data Engineer,mysql
383261,Portugal,Data Engineer,mysql
85087,Portugal,Data Engineer,looker
373229,Portugal,Data Engineer,looker
383261,Portugal,Data Engineer,looker
185361,Portugal,Data Engineer,kubernetes
383261,Portugal,Data Engineer,kubernetes
458126,Portugal,Data Engineer,kubernetes
476188,Portugal,Data Engineer,kubernetes
661785,Portugal,Data Engineer,kubernetes
755773,Portugal,Data Engineer,kubernetes
204185,Portugal,Data Engineer,kafka
373229,Portugal,Data Engineer,kafka
383261,Portugal,Data Engineer,kafka
476188,Portugal,Data Engineer,kafka
741641,Portugal,Data Engineer,kafka
755773,Portugal,Data Engineer,kafka
782220,Portugal,Data Engineer,kafka
8184,Portugal,Data Engineer,java
85087,Portugal,Data Engineer,java
96124,Portugal,Data Engineer,java
204185,Portugal,Data Engineer,java
218370,Portugal,Data Engineer,java
300165,Portugal,Data Engineer,java
373229,Portugal,Data Engineer,java
383261,Portugal,Data Engineer,java
476188,Portugal,Data Engineer,java
580381,Portugal,Data Engineer,java
688401,Portugal,Data Engineer,java
741641,Portugal,Data Engineer,java
746804,Portugal,Data Engineer,java
782220,Portugal,Data Engineer,java
218370,Portugal,Data Engineer,hadoop
458126,Portugal,Data Engineer,hadoop
688401,Portugal,Data Engineer,hadoop
746804,Portugal,Data Engineer,hadoop
218370,Portugal,Data Engineer,go
8184,Portugal,Data Engineer,git
185361,Portugal,Data Engineer,git
309611,Portugal,Data Engineer,git
365246,Portugal,Data Engineer,git
458126,Portugal,Data Engineer,git
661785,Portugal,Data Engineer,git
755773,Portugal,Data Engineer,git
8184,Portugal,Data Engineer,gcp
85087,Portugal,Data Engineer,gcp
96124,Portugal,Data Engineer,gcp
373229,Portugal,Data Engineer,gcp
383261,Portugal,Data Engineer,gcp
501280,Portugal,Data Engineer,gcp
755773,Portugal,Data Engineer,gcp
185361,Portugal,Data Engineer,docker
383261,Portugal,Data Engineer,docker
458126,Portugal,Data Engineer,docker
661785,Portugal,Data Engineer,docker
755773,Portugal,Data Engineer,docker
8184,Portugal,Data Engineer,databricks
204185,Portugal,Data Engineer,databricks
244562,Portugal,Data Engineer,databricks
741641,Portugal,Data Engineer,databricks
782220,Portugal,Data Engineer,databricks
